metric_item_label,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,metric_source_desc_label_fn,metric_source_desc_label_url_fn,geo_label_city,geo_label_state,geo_label_citystate,geo_fips_code,value,date_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,date_label_proxy_footnote,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high,value_90_ci_low,value_90_ci_high,geo_strata_region,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,strata_race_label,strata_sex_label,strata_race_sex_label
Adult Smoking,Mental Health and Substance Use,Substance Use,Percent of adults aged 18+ who are current smokers,Percent,Centers for Disease Control and Prevention's Population Level Analysis and Community Estimates (CDC-PLACES) based primarily on the Behavioral Risk Factor Surveillance System,https://www.cdc.gov/places/index.html,Charlotte,NC,"Charlotte, NC",3712000,17.7,2012,real,,place,proxy,Data were missing. The data shown are for adjacent available year,yes,17.5,17.9,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Adult Smoking,Mental Health and Substance Use,Substance Use,Percent of adults aged 18+ who are current smokers,Percent,Centers for Disease Control and Prevention's Population Level Analysis and Community Estimates (CDC-PLACES) based primarily on the Behavioral Risk Factor Surveillance System,https://www.cdc.gov/places/index.html,Charlotte,NC,"Charlotte, NC",3712000,17.7,2011,real,,place,proxy,Data were missing. The data shown are for adjacent available year,yes,17.5,17.9,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Adult Smoking,Mental Health and Substance Use,Substance Use,Percent of adults aged 18+ who are current smokers,Percent,Centers for Disease Control and Prevention's Population Level Analysis and Community Estimates (CDC-PLACES) based primarily on the Behavioral Risk Factor Surveillance System,https://www.cdc.gov/places/index.html,Charlotte,NC,"Charlotte, NC",3712000,17.7,2010,real,,place,proxy,Data were missing. The data shown are for adjacent available year,yes,17.5,17.9,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2017,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2015,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11,2013,proxy,Data are for school districts,place,real,,yes,8.31,14.42,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2016,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,17.7,2011,proxy,Data are for school districts,place,real,,yes,12.81,24.02,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,8.2,2013,proxy,Data are for school districts,place,real,,yes,6.05,11.13,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.2,2011,proxy,Data are for school districts,place,real,,yes,12,17,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11,2011,proxy,Data are for school districts,place,real,,yes,8.25,14.59,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2014,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.5,2011,proxy,Data are for school districts,place,real,,yes,8.96,14.7,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.2,2012,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,17,2011,proxy,Data are for school districts,place,real,,yes,12.96,21.99,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2019,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.4,2013,proxy,Data are for school districts,place,real,,yes,8.26,15.53,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.3,2013,proxy,Data are for school districts,place,real,,yes,7.13,17.51,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,16.2,2011,proxy,Data are for school districts,place,real,,yes,12.59,20.63,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,7.6,2013,proxy,Data are for school districts,place,real,,yes,5.15,11.02,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2013,proxy,Data are for school districts,place,real,,yes,8,12,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.2,2010,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,yes,12,17,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2018,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Smoking,Mental Health and Substance Use,Substance Use,Percent of high school students who are current smokers,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,9.7,2020,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,38.6,2011,proxy,Data are for school districts,place,real,,yes,33.31,44.24,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,42.9,2013,proxy,Data are for school districts,place,real,,yes,34.97,51.19,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,40.8,2011,proxy,Data are for school districts,place,real,,yes,33.9,48.12,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.5,2013,proxy,Data are for school districts,place,real,,yes,23.39,36.56,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.5,2011,proxy,Data are for school districts,place,real,,yes,25.3,34.15,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.2,2013,proxy,Data are for school districts,place,real,,yes,29.38,39.35,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,33.1,2011,proxy,Data are for school districts,place,real,,yes,29.42,36.93,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,35,2011,proxy,Data are for school districts,place,real,,yes,30.79,39.41,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2016,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2013,proxy,Data are for school districts,place,real,,yes,31,38,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2017,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2014,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2020,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.1,2011,proxy,Data are for school districts,place,real,,yes,31,37,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2019,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.1,2010,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,yes,31,37,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.1,2012,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2015,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.3,2018,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,28.8,2013,proxy,Data are for school districts,place,real,,yes,24.17,34.01,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Alcohol,Mental Health and Substance Use,Substance Use,Percent of high school students drank alcohol in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.6,2013,proxy,Data are for school districts,place,real,,yes,30.22,39.15,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,24.4,2013,proxy,Data are for school districts,place,real,,yes,19.46,30.15,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,24.8,2011,proxy,Data are for school districts,place,real,,yes,20.35,29.74,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,30.1,2011,proxy,Data are for school districts,place,real,,yes,23.56,37.5,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,28.9,2013,proxy,Data are for school districts,place,real,,yes,23.6,34.88,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,33.3,2013,proxy,Data are for school districts,place,real,,yes,29.19,37.77,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.8,2011,proxy,Data are for school districts,place,real,,yes,25.64,34.34,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,24,2011,proxy,Data are for school districts,place,real,,yes,20.59,27.67,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31,2011,proxy,Data are for school districts,place,real,,yes,26.52,35.78,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.8,2013,proxy,Data are for school districts,place,real,,yes,27.77,36.12,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.6,2013,proxy,Data are for school districts,place,real,,yes,23.15,30.4,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.2,2016,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Teen Marijuana,Mental Health and Substance Use,Substance Use,Percent of high school students used marijuana in the past month,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.2,2013,proxy,Data are for school districts,place,real,,yes,26,32,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
